partida_id,data,ano,rodata,mandante,visitante,gols_mandante,gols_visitante,resultado,total_gols,saldo_mandante,vencedor,arena,mandante_Estado,visitante_Estado,gols_penalti_mandante,gols_penalti_visitante,gols_contra_mandante,gols_contra_visitante,cartao_amarelo_mandante,cartao_amarelo_visitante,cartao_vermelho_mandante,cartao_vermelho_visitante,chutes_mandante,chutes_visitante,chutes_no_alvo_mandante,chutes_no_alvo_visitante,escanteios_mandante,escanteios_visitante,faltas_mandante,faltas_visitante,impedimentos_mandante,impedimentos_visitante,passes_mandante,passes_visitante,posse_de_bola_mandante,posse_de_bola_visitante
6904,2020-08-13,2020,2,Internacional,Santos,2,0,Vitória Mandante,2,2,Internacional,Estádio José Pinheiro Borda,RS,SP,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,25.0,6.0,7.0,1.0,9.0,4.0,28.0,14.0,2.0,2.0,515.0,379.0,59.0,41.0
6905,2020-08-13,2020,2,Vasco,Sport,2,0,Vitória Mandante,2,2,Vasco,Estádio Vasco da Gama,RJ,PE,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,9.0,13.0,6.0,1.0,5.0,8.0,29.0,17.0,1.0,4.0,371.0,416.0,46.0,54.0
6907,2020-08-15,2020,3,Coritiba,Flamengo,0,1,Vitória Visitante,1,-1,Flamengo, Couto Pereira,PR,RJ,0.0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,9.0,18.0,2.0,7.0,5.0,5.0,25.0,16.0,3.0,1.0,286.0,541.0,35.0,65.0
6906,2020-08-15,2020,3,Gremio,Corinthians,0,0,Empate,0,0,-,Arena do Grêmio,RS,SP,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,24.0,5.0,8.0,2.0,7.0,5.0,16.0,14.0,0.0,0.0,491.0,571.0,47.0,53.0
6908,2020-08-15,2020,3,Palmeiras,Goias,1,1,Empate,2,0,-,Allianz Parque,SP,GO,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,12.0,11.0,3.0,5.0,6.0,2.0,11.0,16.0,0.0,0.0,668.0,369.0,65.0,35.0
6909,2020-08-16,2020,3,Atletico-MG,Ceara,2,0,Vitória Mandante,2,2,Atletico-MG, Mineirão,MG,CE,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,11.0,13.0,6.0,1.0,4.0,0.0,14.0,16.0,2.0,0.0,475.0,309.0,61.0,39.0
6910,2020-08-16,2020,3,Bahia,Bragantino,2,1,Vitória Mandante,3,1,Bahia,Estádio de Pituaçu,BA,SP,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,16.0,4.0,3.0,3.0,7.0,16.0,16.0,2.0,1.0,381.0,505.0,42.0,58.0
6911,2020-08-16,2020,3,Vasco,Sao Paulo,2,1,Vitória Mandante,3,1,Vasco,Estádio Vasco da Gama,RJ,SP,0.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,8.0,11.0,3.0,5.0,3.0,4.0,16.0,15.0,1.0,1.0,379.0,559.0,40.0,60.0
6912,2020-08-16,2020,3,Fluminense,Internacional,2,1,Vitória Mandante,3,1,Fluminense, Maracanã,RJ,RS,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,9.0,5.0,3.0,1.0,4.0,13.0,24.0,1.0,1.0,339.0,433.0,43.0,57.0
6913,2020-08-16,2020,3,Atletico-GO,Sport,1,1,Empate,2,0,-,Estádio Olímpico Pedro Ludovico Teixeira,GO,PE,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,11.0,15.0,4.0,4.0,4.0,9.0,13.0,15.0,0.0,2.0,237.0,509.0,31.0,69.0
6914,2020-08-16,2020,3,Fortaleza,Botafogo-RJ,0,0,Empate,0,0,-,Arena Castelão,CE,RJ,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,12.0,15.0,1.0,6.0,4.0,7.0,9.0,8.0,2.0,1.0,561.0,392.0,59.0,41.0
6915,2020-08-16,2020,3,Santos,Athletico-PR,3,1,Vitória Mandante,4,2,Santos,Estádio Urbano Caldeira,SP,PR,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,12.0,6.0,2.0,2.0,6.0,9.0,22.0,0.0,0.0,290.0,587.0,32.0,68.0
6916,2020-08-19,2020,4,Flamengo,Gremio,1,1,Empate,2,0,-, Maracanã,RJ,RS,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,8.0,10.0,2.0,2.0,1.0,2.0,17.0,20.0,1.0,3.0,596.0,390.0,61.0,39.0
6917,2020-08-19,2020,4,Bragantino,Fluminense,2,1,Vitória Mandante,3,1,Bragantino,Nabizão,SP,RJ,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,13.0,9.0,3.0,4.0,6.0,4.0,19.0,14.0,2.0,0.0,438.0,406.0,52.0,48.0
6918,2020-08-19,2020,4,Athletico-PR,Palmeiras,0,1,Vitória Visitante,1,-1,Palmeiras,Estádio Joaquim Américo Guimarães,PR,SP,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,10.0,0.0,3.0,5.0,8.0,23.0,20.0,0.0,3.0,459.0,362.0,56.0,44.0
6920,2020-08-19,2020,4,Internacional,Atletico-GO,3,0,Vitória Mandante,3,3,Internacional,Estádio José Pinheiro Borda,RS,GO,1.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,11.0,7.0,5.0,1.0,4.0,3.0,19.0,17.0,1.0,2.0,452.0,337.0,58.0,42.0
6919,2020-08-19,2020,4,Goias,Fortaleza,1,3,Vitória Visitante,4,-2,Fortaleza,Estádio da Serrinha,GO,CE,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,13.0,13.0,4.0,3.0,2.0,6.0,16.0,15.0,3.0,2.0,379.0,410.0,48.0,52.0
6921,2020-08-19,2020,4,Corinthians,Coritiba,3,1,Vitória Mandante,4,2,Corinthians,Neo Química Arena,SP,PR,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,23.0,9.0,13.0,4.0,10.0,0.0,15.0,7.0,0.0,3.0,591.0,352.0,64.0,36.0
6922,2020-08-19,2020,4,Botafogo-RJ,Atletico-MG,2,1,Vitória Mandante,3,1,Botafogo-RJ,Estádio Nilton Santos,RJ,MG,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,31.0,5.0,9.0,7.0,16.0,9.0,10.0,1.0,2.0,210.0,609.0,26.0,74.0
6923,2020-08-20,2020,4,Sport,Santos,0,1,Vitória Visitante,1,-1,Santos,Adelmar da Costa Carvalho,PE,SP,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,11.0,16.0,5.0,5.0,4.0,5.0,23.0,17.0,1.0,1.0,354.0,513.0,41.0,59.0
6924,2020-08-20,2020,4,Ceara,Vasco,0,3,Vitória Visitante,3,-3,Vasco,Arena Castelão,CE,RJ,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,22.0,5.0,2.0,4.0,13.0,2.0,18.0,14.0,1.0,2.0,484.0,375.0,58.0,42.0
6925,2020-08-20,2020,4,Sao Paulo,Bahia,1,1,Empate,2,0,-, Morumbi,SP,BA,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,25.0,8.0,5.0,5.0,5.0,6.0,14.0,16.0,4.0,1.0,634.0,304.0,68.0,32.0
6926,2020-08-22,2020,5,Athletico-PR,Fluminense,0,1,Vitória Visitante,1,-1,Fluminense,Estádio Joaquim Américo Guimarães,PR,RJ,0.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,14.0,9.0,5.0,2.0,7.0,2.0,21.0,12.0,1.0,2.0,610.0,326.0,66.0,34.0
6927,2020-08-22,2020,5,Internacional,Atletico-MG,1,0,Vitória Mandante,1,1,Internacional,Estádio José Pinheiro Borda,RS,MG,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,11.0,3.0,1.0,2.0,5.0,20.0,21.0,3.0,1.0,306.0,620.0,33.0,67.0
6928,2020-08-22,2020,5,Goias,Atletico-GO,2,0,Vitória Mandante,2,2,Goias,Estádio da Serrinha,GO,GO,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,6.0,16.0,2.0,4.0,3.0,11.0,26.0,19.0,5.0,2.0,275.0,541.0,33.0,67.0
6929,2020-08-23,2020,5,Flamengo,Botafogo-RJ,1,1,Empate,2,0,-, Maracanã,RJ,RJ,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,15.0,7.0,5.0,1.0,5.0,4.0,15.0,17.0,0.0,2.0,637.0,314.0,67.0,33.0
6930,2020-08-23,2020,5,Vasco,Gremio,0,0,Empate,0,0,-,Estádio Vasco da Gama,RJ,RS,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,10.0,14.0,3.0,4.0,6.0,4.0,23.0,17.0,1.0,0.0,414.0,474.0,46.0,54.0
6932,2020-08-23,2020,5,Bragantino,Coritiba,1,2,Vitória Visitante,3,-1,Coritiba,Nabizão,SP,PR,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,15.0,7.0,2.0,4.0,10.0,3.0,17.0,18.0,1.0,2.0,319.0,397.0,46.0,54.0
6931,2020-08-23,2020,5,Palmeiras,Santos,2,1,Vitória Mandante,3,1,Palmeiras, Morumbi,SP,SP,1.0,0.0,0.0,1.0,5.0,3.0,0.0,1.0,17.0,8.0,5.0,1.0,5.0,6.0,21.0,15.0,4.0,0.0,369.0,383.0,48.0,52.0
6933,2020-08-23,2020,5,Sport,Sao Paulo,0,1,Vitória Visitante,1,-1,Sao Paulo,Adelmar da Costa Carvalho,PE,SP,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,10.0,11.0,2.0,4.0,0.0,3.0,21.0,25.0,1.0,0.0,516.0,425.0,55.0,45.0
6934,2020-08-23,2020,5,Ceara,Bahia,2,0,Vitória Mandante,2,2,Ceara,Arena Castelão,CE,BA,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,11.0,16.0,4.0,7.0,6.0,11.0,21.0,7.0,1.0,1.0,339.0,538.0,38.0,62.0
6935,2020-08-26,2020,5,Corinthians,Fortaleza,1,1,Empate,2,0,-,Neo Química Arena,SP,CE,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,21.0,10.0,7.0,3.0,5.0,1.0,14.0,12.0,0.0,5.0,584.0,405.0,60.0,40.0
6936,2020-08-26,2020,11,Sao Paulo,Athletico-PR,1,0,Vitória Mandante,1,1,Sao Paulo, Morumbi,SP,PR,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,15.0,5.0,5.0,3.0,4.0,1.0,13.0,16.0,3.0,1.0,605.0,464.0,57.0,43.0
6946,2020-08-29,2020,6,Botafogo-RJ,Internacional,0,2,Vitória Visitante,2,-2,Internacional,Estádio Nilton Santos,RJ,RS,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,7.0,7.0,2.0,4.0,5.0,3.0,14.0,24.0,2.0,2.0,471.0,542.0,47.0,53.0
6947,2020-08-29,2020,6,Fluminense,Vasco,2,1,Vitória Mandante,3,1,Fluminense, Maracanã,RJ,RJ,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,12.0,9.0,3.0,4.0,2.0,4.0,19.0,16.0,1.0,1.0,452.0,527.0,46.0,54.0
6948,2020-08-29,2020,6,Bahia,Palmeiras,1,1,Empate,2,0,-,Estádio de Pituaçu,BA,SP,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,9.0,11.0,1.0,5.0,8.0,2.0,15.0,16.0,1.0,4.0,429.0,456.0,49.0,51.0
6949,2020-08-29,2020,6,Fortaleza,Bragantino,3,0,Vitória Mandante,3,3,Fortaleza,Arena Castelão,CE,SP,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,13.0,5.0,6.0,2.0,3.0,4.0,22.0,10.0,0.0,1.0,571.0,395.0,59.0,41.0
6950,2020-08-30,2020,6,Sao Paulo,Corinthians,2,1,Vitória Mandante,3,1,Sao Paulo, Morumbi,SP,SP,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,7.0,5.0,5.0,7.0,4.0,16.0,22.0,2.0,1.0,442.0,388.0,54.0,46.0
6952,2020-08-30,2020,6,Santos,Flamengo,0,1,Vitória Visitante,1,-1,Flamengo,Estádio Urbano Caldeira,SP,RJ,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,22.0,10.0,6.0,6.0,9.0,2.0,14.0,26.0,5.0,1.0,429.0,399.0,53.0,47.0
6951,2020-08-30,2020,6,Coritiba,Sport,1,0,Vitória Mandante,1,1,Coritiba, Couto Pereira,PR,PE,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,13.0,6.0,3.0,2.0,5.0,2.0,14.0,19.0,0.0,1.0,562.0,387.0,59.0,41.0
6953,2020-08-30,2020,6,Atletico-GO,Ceara,0,2,Vitória Visitante,2,-2,Ceara,Estádio Olímpico Pedro Ludovico Teixeira,GO,CE,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,14.0,13.0,4.0,5.0,4.0,4.0,16.0,11.0,1.0,2.0,361.0,308.0,55.0,45.0
6956,2020-09-02,2020,7,Ceara,Fortaleza,1,0,Vitória Mandante,1,1,Ceara,Arena Castelão,CE,CE,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,9.0,5.0,4.0,0.0,2.0,6.0,22.0,18.0,4.0,2.0,231.0,620.0,27.0,73.0
6957,2020-09-02,2020,7,Fluminense,Atletico-GO,1,1,Empate,2,0,-, Maracanã,RJ,GO,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,11.0,15.0,4.0,3.0,2.0,9.0,14.0,16.0,0.0,1.0,368.0,468.0,43.0,57.0
6958,2020-09-02,2020,7,Goias,Corinthians,1,2,Vitória Visitante,3,-1,Corinthians,Estádio da Serrinha,GO,SP,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,11.0,11.0,3.0,4.0,3.0,6.0,16.0,12.0,1.0,0.0,446.0,511.0,46.0,54.0
6959,2020-09-02,2020,7,Botafogo-RJ,Coritiba,0,0,Empate,0,0,-,Estádio Nilton Santos,RJ,PR,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,17.0,7.0,6.0,3.0,6.0,6.0,23.0,21.0,1.0,0.0,519.0,433.0,55.0,45.0
6961,2020-09-02,2020,7,Bahia,Flamengo,3,5,Vitória Visitante,8,-2,Flamengo,Estádio de Pituaçu,BA,RJ,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,14.0,20.0,6.0,9.0,5.0,6.0,8.0,17.0,2.0,2.0,459.0,647.0,41.0,59.0
6960,2020-09-02,2020,7,Athletico-PR,Bragantino,1,1,Empate,2,0,-,Estádio Joaquim Américo Guimarães,PR,SP,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,18.0,5.0,3.0,2.0,8.0,15.0,12.0,1.0,0.0,503.0,354.0,58.0,42.0
6962,2020-09-02,2020,7,Palmeiras,Internacional,1,1,Empate,2,0,-,Allianz Parque,SP,RS,0.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,11.0,8.0,1.0,2.0,5.0,4.0,21.0,23.0,1.0,0.0,372.0,403.0,48.0,52.0
6963,2020-09-02,2020,7,Santos,Vasco,2,2,Empate,4,0,-,Estádio Urbano Caldeira,SP,RJ,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,13.0,9.0,5.0,3.0,9.0,2.0,17.0,21.0,2.0,1.0,423.0,267.0,63.0,37.0
6964,2020-09-03,2020,7,Gremio,Sport,1,2,Vitória Visitante,3,-1,Sport,Arena do Grêmio,RS,PE,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,29.0,5.0,7.0,3.0,11.0,1.0,10.0,11.0,1.0,1.0,680.0,277.0,73.0,27.0
6965,2020-09-03,2020,7,Atletico-MG,Sao Paulo,3,0,Vitória Mandante,3,3,Atletico-MG, Mineirão,MG,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,8.0,4.0,5.0,3.0,18.0,11.0,3.0,1.0,496.0,468.0,52.0,48.0
6968,2020-09-05,2020,8,Ceara,Santos,0,1,Vitória Visitante,1,-1,Santos,Arena Castelão,CE,SP,0.0,0.0,0.0,0.0,3.0,4.0,2.0,2.0,16.0,7.0,8.0,4.0,7.0,5.0,21.0,16.0,0.0,3.0,425.0,269.0,61.0,39.0
6966,2020-09-05,2020,8,Flamengo,Fortaleza,2,1,Vitória Mandante,3,1,Flamengo, Maracanã,RJ,CE,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,18.0,4.0,8.0,2.0,11.0,3.0,12.0,21.0,3.0,4.0,517.0,329.0,62.0,38.0
6967,2020-09-05,2020,8,Corinthians,Botafogo-RJ,2,2,Empate,4,0,-,Neo Química Arena,SP,RJ,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,15.0,13.0,6.0,3.0,12.0,6.0,18.0,10.0,1.0,2.0,545.0,339.0,61.0,39.0
6969,2020-09-06,2020,8,Bragantino,Palmeiras,1,2,Vitória Visitante,3,-1,Palmeiras,Nabizão,SP,SP,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,20.0,14.0,4.0,4.0,5.0,3.0,23.0,12.0,1.0,2.0,350.0,581.0,38.0,62.0
6970,2020-09-06,2020,8,Internacional,Bahia,2,2,Empate,4,0,-,Estádio José Pinheiro Borda,RS,BA,1.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,9.0,9.0,5.0,4.0,8.0,5.0,11.0,12.0,1.0,2.0,528.0,326.0,62.0,38.0
6971,2020-09-06,2020,8,Sao Paulo,Fluminense,3,1,Vitória Mandante,4,2,Sao Paulo, Morumbi,SP,RJ,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,15.0,10.0,3.0,4.0,3.0,2.0,21.0,13.0,0.0,2.0,463.0,451.0,51.0,49.0
6972,2020-09-06,2020,8,Vasco,Athletico-PR,1,0,Vitória Mandante,1,1,Vasco,Estádio Vasco da Gama,RJ,PR,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,14.0,2.0,4.0,3.0,2.0,7.0,16.0,2.0,1.0,293.0,603.0,32.0,68.0
6973,2020-09-06,2020,8,Atletico-GO,Gremio,1,1,Empate,2,0,-,Estádio Olímpico Pedro Ludovico Teixeira,GO,RS,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,8.0,6.0,2.0,2.0,3.0,3.0,16.0,13.0,0.0,1.0,459.0,471.0,49.0,51.0
6974,2020-09-06,2020,8,Sport,Goias,2,1,Vitória Mandante,3,1,Sport,Adelmar da Costa Carvalho,PE,GO,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,17.0,10.0,6.0,4.0,9.0,4.0,18.0,17.0,1.0,0.0,486.0,453.0,53.0,47.0
6975,2020-09-06,2020,8,Coritiba,Atletico-MG,0,1,Vitória Visitante,1,-1,Atletico-MG, Couto Pereira,PR,MG,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,13.0,21.0,3.0,2.0,4.0,4.0,14.0,19.0,0.0,2.0,440.0,476.0,47.0,53.0
6976,2020-09-09,2020,9,Athletico-PR,Botafogo-RJ,1,1,Empate,2,0,-,Estádio Joaquim Américo Guimarães,PR,RJ,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,11.0,3.0,5.0,7.0,3.0,19.0,10.0,3.0,2.0,509.0,310.0,62.0,38.0
6977,2020-09-09,2020,9,Fortaleza,Sport,1,0,Vitória Mandante,1,1,Fortaleza,Arena Castelão,CE,PE,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,12.0,4.0,4.0,1.0,6.0,1.0,27.0,14.0,0.0,2.0,410.0,383.0,53.0,47.0
6978,2020-09-09,2020,9,Goias,Coritiba,3,3,Empate,6,0,-,Estádio da Serrinha,GO,PR,1.0,1.0,1.0,0.0,5.0,2.0,1.0,1.0,18.0,13.0,6.0,3.0,9.0,2.0,27.0,13.0,0.0,2.0,459.0,396.0,55.0,45.0
6979,2020-09-09,2020,9,Sao Paulo,Bragantino,1,1,Empate,2,0,-, Morumbi,SP,SP,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,14.0,10.0,5.0,2.0,5.0,1.0,18.0,18.0,5.0,2.0,491.0,341.0,60.0,40.0
6980,2020-09-09,2020,9,Fluminense,Flamengo,1,2,Vitória Visitante,3,-1,Flamengo, Maracanã,RJ,RJ,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,17.0,13.0,3.0,6.0,7.0,6.0,15.0,16.0,1.0,2.0,445.0,508.0,47.0,53.0
6981,2020-09-09,2020,9,Santos,Atletico-MG,3,1,Vitória Mandante,4,2,Santos,Estádio Urbano Caldeira,SP,MG,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,8.0,16.0,4.0,4.0,4.0,5.0,11.0,15.0,4.0,1.0,300.0,424.0,41.0,59.0
6983,2020-09-10,2020,9,Corinthians,Palmeiras,0,2,Vitória Visitante,2,-2,Palmeiras,Neo Química Arena,SP,SP,0.0,1.0,0.0,0.0,3.0,2.0,2.0,0.0,10.0,21.0,4.0,8.0,5.0,6.0,13.0,16.0,1.0,2.0,517.0,437.0,55.0,45.0
6982,2020-09-10,2020,9,Internacional,Ceara,2,0,Vitória Mandante,2,2,Internacional,Estádio José Pinheiro Borda,RS,CE,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,17.0,6.0,9.0,1.0,10.0,3.0,15.0,16.0,1.0,1.0,517.0,317.0,62.0,38.0
6984,2020-09-10,2020,9,Bahia,Gremio,0,2,Vitória Visitante,2,-2,Gremio,Estádio de Pituaçu,BA,RS,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,17.0,18.0,6.0,6.0,8.0,4.0,12.0,9.0,1.0,2.0,474.0,479.0,51.0,49.0
6985,2020-09-10,2020,9,Vasco,Atletico-GO,1,2,Vitória Visitante,3,-1,Atletico-GO,Estádio Vasco da Gama,RJ,GO,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,9.0,13.0,5.0,7.0,1.0,4.0,15.0,23.0,0.0,1.0,471.0,380.0,55.0,45.0
6986,2020-09-12,2020,10,Athletico-PR,Coritiba,1,0,Vitória Mandante,1,1,Athletico-PR,Estádio Joaquim Américo Guimarães,PR,PR,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,10.0,5.0,2.0,1.0,9.0,6.0,21.0,12.0,3.0,3.0,349.0,463.0,43.0,57.0
6987,2020-09-12,2020,10,Santos,Sao Paulo,2,2,Empate,4,0,-,Estádio Urbano Caldeira,SP,SP,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,10.0,12.0,5.0,6.0,5.0,2.0,18.0,20.0,1.0,3.0,412.0,338.0,55.0,45.0
6988,2020-09-13,2020,10,Fluminense,Corinthians,2,1,Vitória Mandante,3,1,Fluminense, Maracanã,RJ,SP,1.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,15.0,9.0,3.0,3.0,5.0,8.0,14.0,15.0,0.0,2.0,352.0,378.0,48.0,52.0
6989,2020-09-13,2020,10,Gremio,Fortaleza,1,1,Empate,2,0,-,Arena do Grêmio,RS,CE,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,14.0,3.0,3.0,2.0,6.0,2.0,11.0,13.0,2.0,0.0,532.0,424.0,57.0,43.0
6990,2020-09-13,2020,10,Atletico-MG,Bragantino,2,1,Vitória Mandante,3,1,Atletico-MG, Mineirão,MG,SP,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,12.0,7.0,4.0,8.0,3.0,13.0,18.0,5.0,0.0,556.0,306.0,64.0,36.0
6991,2020-09-13,2020,10,Bahia,Atletico-GO,0,1,Vitória Visitante,1,-1,Atletico-GO,Estádio de Pituaçu,BA,GO,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,9.0,12.0,2.0,4.0,5.0,5.0,16.0,20.0,5.0,1.0,429.0,380.0,53.0,47.0
6992,2020-09-13,2020,10,Ceara,Flamengo,2,0,Vitória Mandante,2,2,Ceara,Arena Castelão,CE,RJ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,11.0,3.0,2.0,5.0,8.0,8.0,6.0,2.0,2.0,342.0,570.0,37.0,63.0
6993,2020-09-13,2020,10,Goias,Internacional,1,0,Vitória Mandante,1,1,Goias,Estádio da Serrinha,GO,RS,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,6.0,15.0,1.0,4.0,0.0,12.0,10.0,14.0,1.0,5.0,170.0,572.0,21.0,79.0
6994,2020-09-13,2020,10,Palmeiras,Sport,2,2,Empate,4,0,-,Allianz Parque,SP,PE,0.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,20.0,9.0,7.0,4.0,6.0,2.0,15.0,12.0,3.0,1.0,567.0,327.0,64.0,36.0
6995,2020-09-13,2020,10,Botafogo-RJ,Vasco,2,3,Vitória Visitante,5,-1,Vasco,Estádio Nilton Santos,RJ,RJ,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,25.0,14.0,9.0,6.0,5.0,4.0,18.0,8.0,0.0,2.0,426.0,443.0,49.0,51.0
6937,2020-09-16,2020,11,Corinthians,Bahia,3,2,Vitória Mandante,5,1,Corinthians,Neo Química Arena,SP,BA,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,11.0,25.0,5.0,7.0,4.0,11.0,15.0,13.0,1.0,5.0,277.0,533.0,33.0,67.0
6938,2020-09-19,2020,11,Fortaleza,Internacional,1,0,Vitória Mandante,1,1,Fortaleza,Arena Castelão,CE,RS,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,12.0,11.0,3.0,1.0,3.0,7.0,9.0,20.0,2.0,2.0,318.0,420.0,42.0,58.0
6939,2020-09-19,2020,11,Bragantino,Ceara,4,2,Vitória Mandante,6,2,Bragantino,Nabizão,SP,CE,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,18.0,13.0,9.0,6.0,5.0,9.0,24.0,11.0,2.0,1.0,308.0,417.0,42.0,58.0
6940,2020-09-19,2020,11,Atletico-GO,Atletico-MG,3,4,Vitória Visitante,7,-1,Atletico-MG,Estádio Olímpico Pedro Ludovico Teixeira,GO,MG,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,14.0,9.0,8.0,6.0,4.0,16.0,14.0,1.0,4.0,359.0,468.0,44.0,56.0
6941,2020-09-20,2020,11,Gremio,Palmeiras,1,1,Empate,2,0,-,Arena do Grêmio,RS,SP,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,13.0,9.0,3.0,2.0,6.0,3.0,21.0,21.0,0.0,2.0,590.0,336.0,64.0,36.0
6942,2020-09-20,2020,11,Coritiba,Vasco,1,0,Vitória Mandante,1,1,Coritiba, Couto Pereira,PR,RJ,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,11.0,11.0,2.0,3.0,6.0,6.0,14.0,15.0,3.0,0.0,497.0,415.0,55.0,45.0
6943,2020-09-20,2020,11,Botafogo-RJ,Santos,0,0,Empate,0,0,-,Estádio Nilton Santos,RJ,SP,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,7.0,21.0,1.0,6.0,8.0,10.0,15.0,13.0,0.0,1.0,321.0,416.0,44.0,56.0
6944,2020-09-20,2020,11,Sport,Fluminense,1,0,Vitória Mandante,1,1,Sport,Adelmar da Costa Carvalho,PE,RJ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,18.0,3.0,4.0,5.0,8.0,10.0,9.0,3.0,3.0,251.0,700.0,26.0,74.0
